2756, 2556, 96, 80, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4425.JPG, 03-09 17:35:54, 0, Start 
2596.78, 2497.11, 110.27, 91.89, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4501.JPG, 03-09 18:13:54, 0, Auto
2595.22, 2494.61, 114.73, 95.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4502.JPG, 03-09 18:14:24, 0, Auto
2594.86, 2494.13, 117.02, 97.52, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4503.JPG, 03-09 18:14:54, 0, Auto
2595.31, 2494.09, 117.02, 97.52, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4504.JPG, 03-09 18:15:24, 0, Auto
2595.05, 2492.31, 119.36, 99.47, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4505.JPG, 03-09 18:15:54, 0, Auto
2593.03, 2491.26, 124.19, 103.49, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4506.JPG, 03-09 18:16:24, 0, Auto
2592.18, 2489.05, 126.67, 105.56, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4507.JPG, 03-09 18:16:54, 0, Auto
2592.6, 2489.58, 126.67, 105.56, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4508.JPG, 03-09 18:17:24, 0, Auto
2591.76, 2488.31, 129.2, 107.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4509.JPG, 03-09 18:17:54, 0, Auto
2592.14, 2487.41, 129.2, 107.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4510.JPG, 03-09 18:18:24, 0, Auto
2590.09, 2485.75, 134.42, 112.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4511.JPG, 03-09 18:18:54, 0, Auto
2589.77, 2485.4, 137.11, 114.26, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4512.JPG, 03-09 18:19:24, 0, Auto
2589.88, 2484.63, 137.11, 114.26, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4513.JPG, 03-09 18:19:54, 0, Auto
2590.27, 2484.23, 137.11, 114.26, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4514.JPG, 03-09 18:20:24, 0, Auto
2589.2, 2482.98, 139.85, 116.54, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4515.JPG, 03-09 18:20:54, 0, Auto
2587.76, 2481.53, 142.65, 118.88, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4516.JPG, 03-09 18:21:24, 0, Auto
2587.27, 2479.21, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4517.JPG, 03-09 18:21:54, 0, Auto
2588.51, 2479.91, 142.65, 118.88, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4518.JPG, 03-09 18:22:24, 0, Auto
2587.49, 2477.14, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4519.JPG, 03-09 18:22:54, 0, Auto
2587.26, 2478.09, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4520.JPG, 03-09 18:23:24, 0, Auto
2587.3, 2477.09, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4521.JPG, 03-09 18:23:54, 0, Auto
2587.43, 2476.15, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4522.JPG, 03-09 18:24:24, 0, Auto
2587.74, 2475.0, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4523.JPG, 03-09 18:24:54, 0, Auto
2586.38, 2473.95, 148.41, 123.68, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4524.JPG, 03-09 18:25:24, 0, Auto
2587.09, 2473.56, 148.41, 123.68, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4525.JPG, 03-09 18:25:54, 0, Auto
2585.88, 2473.79, 151.38, 126.15, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4526.JPG, 03-09 18:26:24, 0, Auto
2584.8, 2471.42, 154.41, 128.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4527.JPG, 03-09 18:26:54, 0, Auto
2584.86, 2470.16, 154.41, 128.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4528.JPG, 03-09 18:27:24, 0, Auto
2585.48, 2473.14, 154.41, 128.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4529.JPG, 03-09 18:27:54, 0, Auto
2584.36, 2470.09, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4530.JPG, 03-09 18:28:24, 0, Auto
2584.55, 2471.0, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4531.JPG, 03-09 18:28:54, 0, Auto
