2572, 1760, 61, 89, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2360_CROPED.jpg, path time not found, 0, Start 
3135.0, 536.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2788_CROPED.jpg, path time not found, 0, Auto
3134.0, 536.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2789_CROPED.jpg, path time not found, 0, Auto
3136.0, 534.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2790_CROPED.jpg, path time not found, 0, Auto
3137.0, 532.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2791_CROPED.jpg, path time not found, 0, Auto
3136.0, 529.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2792_CROPED.jpg, path time not found, 0, Auto
3136.0, 528.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2793_CROPED.jpg, path time not found, 0, Auto
3136.0, 526.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2794_CROPED.jpg, path time not found, 0, Auto
3137.0, 525.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2795_CROPED.jpg, path time not found, 0, Auto
3138.0, 523.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2796_CROPED.jpg, path time not found, 0, Auto
3138.0, 521.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2797_CROPED.jpg, path time not found, 0, Auto
3138.0, 520.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2798_CROPED.jpg, path time not found, 0, Auto
3139.0, 520.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2799_CROPED.jpg, path time not found, 0, Auto
3140.0, 521.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2800_CROPED.jpg, path time not found, 0, Auto
3140.0, 522.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2801_CROPED.jpg, path time not found, 0, Auto
3140.0, 523.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2802_CROPED.jpg, path time not found, 0, Auto
3139.0, 524.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2803_CROPED.jpg, path time not found, 0, Auto
3141.0, 526.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2804_CROPED.jpg, path time not found, 0, Auto
3141.0, 527.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2805_CROPED.jpg, path time not found, 0, Auto
3141.0, 529.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2806_CROPED.jpg, path time not found, 0, Auto
3142.0, 531.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2807_CROPED.jpg, path time not found, 0, Auto
3140.0, 531.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2808_CROPED.jpg, path time not found, 0, Auto
3137.0, 533.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2809_CROPED.jpg, path time not found, 0, Auto
3139.0, 534.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2810_CROPED.jpg, path time not found, 0, Auto
3139.0, 537.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2811_CROPED.jpg, path time not found, 0, Auto
3136.0, 543.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2812_CROPED.jpg, path time not found, 0, Auto
3136.0, 546.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2813_CROPED.jpg, path time not found, 0, Auto
3138.0, 550.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2814_CROPED.jpg, path time not found, 0, Auto
3137.0, 552.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2815_CROPED.jpg, path time not found, 0, Auto
3137.0, 553.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2816_CROPED.jpg, path time not found, 0, Auto
3137.0, 557.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2817_CROPED.jpg, path time not found, 0, Auto
3139.0, 559.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2818_CROPED.jpg, path time not found, 0, Auto
3138.0, 563.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2819_CROPED.jpg, path time not found, 0, Auto
3138.0, 565.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2820_CROPED.jpg, path time not found, 0, Auto
3137.0, 569.0, 129.0, 189.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2821_CROPED.jpg, path time not found, 0, Auto
3137.0, 572.0, 129.0, 189.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2822_CROPED.jpg, path time not found, 0, Auto
3141.0, 577.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2823_CROPED.jpg, path time not found, 0, Auto
3139.0, 581.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2824_CROPED.jpg, path time not found, 0, Auto
3139.0, 583.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2825_CROPED.jpg, path time not found, 0, Auto
3139.0, 589.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2826_CROPED.jpg, path time not found, 0, Auto
3091.0, 646.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2827_CROPED.jpg, path time not found, 0, Auto
3088.0, 656.0, 129.0, 189.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2828_CROPED.jpg, path time not found, 0, Auto
3093.0, 657.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2829_CROPED.jpg, path time not found, 0, Auto
3097.0, 659.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2830_CROPED.jpg, path time not found, 0, Auto
3104.0, 662.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2831_CROPED.jpg, path time not found, 0, Auto
3104.0, 666.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2832_CROPED.jpg, path time not found, 0, Auto
3086.0, 685.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2833_CROPED.jpg, path time not found, 0, Auto
3090.0, 689.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2834_CROPED.jpg, path time not found, 0, Auto
3086.0, 696.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2835_CROPED.jpg, path time not found, 0, Auto
3087.0, 698.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2836_CROPED.jpg, path time not found, 0, Auto
3089.0, 705.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2837_CROPED.jpg, path time not found, 0, Auto
3083.0, 713.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2838_CROPED.jpg, path time not found, 0, Auto
3086.0, 715.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2839_CROPED.jpg, path time not found, 0, Auto
3093.0, 717.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2840_CROPED.jpg, path time not found, 0, Auto
3099.0, 719.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2841_CROPED.jpg, path time not found, 0, Auto
3102.0, 723.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2842_CROPED.jpg, path time not found, 0, Auto
3106.0, 724.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2843_CROPED.jpg, path time not found, 0, Auto
3110.0, 728.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2844_CROPED.jpg, path time not found, 0, Auto
3114.0, 731.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2845_CROPED.jpg, path time not found, 0, Auto
3115.0, 734.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2846_CROPED.jpg, path time not found, 0, Auto
3117.0, 738.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2847_CROPED.jpg, path time not found, 0, Auto
3118.0, 738.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2848_CROPED.jpg, path time not found, 0, Auto
3122.0, 745.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2849_CROPED.jpg, path time not found, 0, Auto
3121.0, 746.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2850_CROPED.jpg, path time not found, 0, Auto
3122.0, 750.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2851_CROPED.jpg, path time not found, 0, Auto
3125.0, 753.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2852_CROPED.jpg, path time not found, 0, Auto
3123.0, 753.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2853_CROPED.jpg, path time not found, 0, Auto
3123.0, 757.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2854_CROPED.jpg, path time not found, 0, Auto
3124.0, 762.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2855_CROPED.jpg, path time not found, 0, Auto
3123.0, 762.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2856_CROPED.jpg, path time not found, 0, Auto
3122.0, 763.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2857_CROPED.jpg, path time not found, 0, Auto
3122.0, 764.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2858_CROPED.jpg, path time not found, 0, Auto
3121.0, 770.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2859_CROPED.jpg, path time not found, 0, Auto
3122.0, 772.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2860_CROPED.jpg, path time not found, 0, Auto
3123.0, 780.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2861_CROPED.jpg, path time not found, 0, Auto
3123.0, 783.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2862_CROPED.jpg, path time not found, 0, Auto
3123.0, 788.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2863_CROPED.jpg, path time not found, 0, Auto
3124.0, 793.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2864_CROPED.jpg, path time not found, 0, Auto
3124.0, 793.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2865_CROPED.jpg, path time not found, 0, Auto
3124.0, 797.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2866_CROPED.jpg, path time not found, 0, Auto
3125.0, 801.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2867_CROPED.jpg, path time not found, 0, Auto
3125.0, 806.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2868_CROPED.jpg, path time not found, 0, Auto
3126.0, 811.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2869_CROPED.jpg, path time not found, 0, Auto
3127.0, 815.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2870_CROPED.jpg, path time not found, 0, Auto
3129.0, 820.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2871_CROPED.jpg, path time not found, 0, Auto
3127.0, 822.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2872_CROPED.jpg, path time not found, 0, Auto
3128.0, 828.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2873_CROPED.jpg, path time not found, 0, Auto
3129.0, 833.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2874_CROPED.jpg, path time not found, 0, Auto
3130.0, 838.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2875_CROPED.jpg, path time not found, 0, Auto
3129.0, 841.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2876_CROPED.jpg, path time not found, 0, Auto
3130.0, 846.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2877_CROPED.jpg, path time not found, 0, Auto
3130.0, 850.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2878_CROPED.jpg, path time not found, 0, Auto
3131.0, 856.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2879_CROPED.jpg, path time not found, 0, Auto
3131.0, 861.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2880_CROPED.jpg, path time not found, 0, Auto
3131.0, 865.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2881_CROPED.jpg, path time not found, 0, Auto
3131.0, 869.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2882_CROPED.jpg, path time not found, 0, Auto
3131.0, 874.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2883_CROPED.jpg, path time not found, 0, Auto
3129.0, 878.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2884_CROPED.jpg, path time not found, 0, Auto
3129.0, 885.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2885_CROPED.jpg, path time not found, 0, Auto
3128.0, 889.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2886_CROPED.jpg, path time not found, 0, Auto
3101.0, 908.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2887_CROPED.jpg, path time not found, 0, Auto
3099.0, 919.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2888_CROPED.jpg, path time not found, 0, Auto
3099.0, 924.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2889_CROPED.jpg, path time not found, 0, Auto
3099.0, 928.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2890_CROPED.jpg, path time not found, 0, Auto
3098.0, 933.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2891_CROPED.jpg, path time not found, 0, Auto
3100.0, 939.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2892_CROPED.jpg, path time not found, 0, Auto
3102.0, 946.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2893_CROPED.jpg, path time not found, 0, Auto
3102.0, 950.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2894_CROPED.jpg, path time not found, 0, Auto
3102.0, 955.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2895_CROPED.jpg, path time not found, 0, Auto
3103.0, 962.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2896_CROPED.jpg, path time not found, 0, Auto
3103.0, 967.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2897_CROPED.jpg, path time not found, 0, Auto
3107.0, 974.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2898_CROPED.jpg, path time not found, 0, Auto
3107.0, 979.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2899_CROPED.jpg, path time not found, 0, Auto
3107.0, 983.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2900_CROPED.jpg, path time not found, 0, Auto
3110.0, 990.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2901_CROPED.jpg, path time not found, 0, Auto
3109.0, 994.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2902_CROPED.jpg, path time not found, 0, Auto
3109.0, 998.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2903_CROPED.jpg, path time not found, 0, Auto
